mode,year,value,scenario,variant,unit
Sonstige,2059,55.925949238711944,ZERO-Basis,KKW50,PJ
Sonstige,2060,56.58027099603457,ZERO-Basis,KKW50,PJ
Elektrizität,2000,0.281656452952733,ZERO-Basis,KKW50,PJ
Elektrizität,2001,0.30784036919509866,ZERO-Basis,KKW50,PJ
Elektrizität,2002,0.3124296534482012,ZERO-Basis,KKW50,PJ
Elektrizität,2003,0.35234477158566246,ZERO-Basis,KKW50,PJ
Elektrizität,2004,0.33691424475502174,ZERO-Basis,KKW50,PJ
Elektrizität,2005,0.3513928895540108,ZERO-Basis,KKW50,PJ
Elektrizität,2006,0.3804931009996767,ZERO-Basis,KKW50,PJ
Elektrizität,2007,0.3514737284964658,ZERO-Basis,KKW50,PJ
Elektrizität,2008,0.37057952426169527,ZERO-Basis,KKW50,PJ
Elektrizität,2009,0.3505604737151754,ZERO-Basis,KKW50,PJ
Elektrizität,2010,0.40244774724490345,ZERO-Basis,KKW50,PJ
Elektrizität,2011,0.4070005751360532,ZERO-Basis,KKW50,PJ
Elektrizität,2012,0.40215212229743436,ZERO-Basis,KKW50,PJ
Elektrizität,2013,0.3764613574411536,ZERO-Basis,KKW50,PJ
Elektrizität,2014,0.3509070418582411,ZERO-Basis,KKW50,PJ
Elektrizität,2015,0.3911591054850273,ZERO-Basis,KKW50,PJ
Elektrizität,2016,0.4214283683568766,ZERO-Basis,KKW50,PJ
Elektrizität,2017,0.4743607957911982,ZERO-Basis,KKW50,PJ
Elektrizität,2018,0.5431280695135182,ZERO-Basis,KKW50,PJ
Elektrizität,2019,0.6383923426380148,ZERO-Basis,KKW50,PJ
Elektrizität,2020,0.8890056118312566,ZERO-Basis,KKW50,PJ
Elektrizität,2021,1.1396037352979416,ZERO-Basis,KKW50,PJ
Elektrizität,2022,1.4807554812128114,ZERO-Basis,KKW50,PJ
Elektrizität,2023,1.912614296647199,ZERO-Basis,KKW50,PJ
Elektrizität,2024,2.4373892914205286,ZERO-Basis,KKW50,PJ
Elektrizität,2025,3.0566152476297312,ZERO-Basis,KKW50,PJ
Elektrizität,2026,3.8456375414542467,ZERO-Basis,KKW50,PJ
Elektrizität,2027,4.796718868061666,ZERO-Basis,KKW50,PJ
Elektrizität,2028,5.918455112234976,ZERO-Basis,KKW50,PJ
Elektrizität,2029,7.211765154150219,ZERO-Basis,KKW50,PJ
Elektrizität,2030,8.67697437305313,ZERO-Basis,KKW50,PJ
Elektrizität,2031,10.280642046396574,ZERO-Basis,KKW50,PJ
Elektrizität,2032,12.020093747741601,ZERO-Basis,KKW50,PJ
Elektrizität,2033,13.890853073361844,ZERO-Basis,KKW50,PJ
Elektrizität,2034,15.883027138450096,ZERO-Basis,KKW50,PJ
Elektrizität,2035,17.98917437435293,ZERO-Basis,KKW50,PJ
Elektrizität,2036,20.21349011759388,ZERO-Basis,KKW50,PJ
Elektrizität,2037,22.439202207916296,ZERO-Basis,KKW50,PJ
Elektrizität,2038,24.69835541199054,ZERO-Basis,KKW50,PJ
Elektrizität,2039,26.97965181988689,ZERO-Basis,KKW50,PJ
Elektrizität,2040,29.27480360288672,ZERO-Basis,KKW50,PJ
Elektrizität,2041,31.48826405533799,ZERO-Basis,KKW50,PJ
Elektrizität,2042,33.61457981833332,ZERO-Basis,KKW50,PJ
Elektrizität,2043,35.650127051436826,ZERO-Basis,KKW50,PJ
Elektrizität,2044,37.59232183171214,ZERO-Basis,KKW50,PJ
Elektrizität,2045,39.43937806617583,ZERO-Basis,KKW50,PJ
Elektrizität,2046,41.19408708170694,ZERO-Basis,KKW50,PJ
Elektrizität,2047,42.88430329748883,ZERO-Basis,KKW50,PJ
Elektrizität,2048,44.45348949594796,ZERO-Basis,KKW50,PJ
Elektrizität,2049,45.9322620697205,ZERO-Basis,KKW50,PJ
Elektrizität,2050,47.3219223475598,ZERO-Basis,KKW50,PJ
Elektrizität,2051,48.60784367390423,ZERO-Basis,KKW50,PJ
Elektrizität,2052,49.795444334749575,ZERO-Basis,KKW50,PJ
Elektrizität,2053,50.89035106075943,ZERO-Basis,KKW50,PJ
Elektrizität,2054,51.89803812676214,ZERO-Basis,KKW50,PJ
Elektrizität,2055,52.825274642127106,ZERO-Basis,KKW50,PJ
Elektrizität,2056,53.68510825803349,ZERO-Basis,KKW50,PJ
Elektrizität,2057,54.484155415780236,ZERO-Basis,KKW50,PJ
Elektrizität,2058,55.22933567104103,ZERO-Basis,KKW50,PJ
Elektrizität,2059,55.925949238711944,ZERO-Basis,KKW50,PJ
Elektrizität,2060,56.58027099603457,ZERO-Basis,KKW50,PJ
Summe,2000,193.1179361489709,ZERO-Basis,KKW50,PJ
Summe,2001,196.07498182705027,ZERO-Basis,KKW50,PJ
Summe,2002,194.4756443505005,ZERO-Basis,KKW50,PJ
Summe,2003,194.15497938321283,ZERO-Basis,KKW50,PJ
Summe,2004,194.81528819008088,ZERO-Basis,KKW50,PJ
Summe,2005,195.42980815853227,ZERO-Basis,KKW50,PJ
Summe,2006,195.46697753849023,ZERO-Basis,KKW50,PJ
Summe,2007,195.9833770626684,ZERO-Basis,KKW50,PJ
Summe,2008,201.3613142840984,ZERO-Basis,KKW50,PJ
Summe,2009,200.85001549583916,ZERO-Basis,KKW50,PJ
Summe,2010,202.71717042979859,ZERO-Basis,KKW50,PJ
Summe,2011,202.83996030536431,ZERO-Basis,KKW50,PJ
Summe,2012,204.30999945314298,ZERO-Basis,KKW50,PJ
Summe,2013,202.50414053581446,ZERO-Basis,KKW50,PJ
Summe,2014,201.7760431982194,ZERO-Basis,KKW50,PJ
Summe,2015,201.54383526807175,ZERO-Basis,KKW50,PJ
Summe,2016,201.36319736423854,ZERO-Basis,KKW50,PJ
Summe,2017,200.04488350770563,ZERO-Basis,KKW50,PJ
Summe,2018,201.75942783271844,ZERO-Basis,KKW50,PJ
Summe,2019,201.6923089708705,ZERO-Basis,KKW50,PJ
Summe,2020,195.24420179027018,ZERO-Basis,KKW50,PJ
Summe,2021,194.09981463832995,ZERO-Basis,KKW50,PJ
Summe,2022,192.4307710182913,ZERO-Basis,KKW50,PJ
Summe,2023,190.35503540504445,ZERO-Basis,KKW50,PJ
Summe,2024,187.91952614141925,ZERO-Basis,KKW50,PJ
Summe,2025,185.14809973024157,ZERO-Basis,KKW50,PJ
Summe,2026,182.5255413994857,ZERO-Basis,KKW50,PJ
Summe,2027,179.0641648389654,ZERO-Basis,KKW50,PJ
Summe,2028,175.37642439704695,ZERO-Basis,KKW50,PJ
Summe,2029,171.51826573155657,ZERO-Basis,KKW50,PJ
Summe,2030,167.57703519541585,ZERO-Basis,KKW50,PJ
Summe,2031,163.69094520815716,ZERO-Basis,KKW50,PJ
Summe,2032,159.81924237967027,ZERO-Basis,KKW50,PJ
Summe,2033,155.96280080043007,ZERO-Basis,KKW50,PJ
Summe,2034,152.13998356203933,ZERO-Basis,KKW50,PJ
Summe,2035,148.37250267604495,ZERO-Basis,KKW50,PJ
Summe,2036,144.77329274034838,ZERO-Basis,KKW50,PJ
Summe,2037,140.88630837601337,ZERO-Basis,KKW50,PJ
Summe,2038,137.11917386813377,ZERO-Basis,KKW50,PJ
Summe,2039,133.52420704980756,ZERO-Basis,KKW50,PJ
Summe,2040,130.12095178575169,ZERO-Basis,KKW50,PJ
Summe,2041,126.95471984563191,ZERO-Basis,KKW50,PJ
Summe,2042,124.01485237011477,ZERO-Basis,KKW50,PJ
Summe,2043,121.29448425774747,ZERO-Basis,KKW50,PJ
Summe,2044,118.78272966959214,ZERO-Basis,KKW50,PJ
Summe,2045,116.47314589543635,ZERO-Basis,KKW50,PJ
Summe,2046,114.34394532807302,ZERO-Basis,KKW50,PJ
Summe,2047,112.34605744043566,ZERO-Basis,KKW50,PJ
Summe,2048,110.53924175995012,ZERO-Basis,KKW50,PJ
Summe,2049,108.87530519341436,ZERO-Basis,KKW50,PJ
Summe,2050,107.34832777487219,ZERO-Basis,KKW50,PJ
Summe,2051,105.9656803613716,ZERO-Basis,KKW50,PJ
Summe,2052,104.71726134580285,ZERO-Basis,KKW50,PJ
Summe,2053,103.5935549797103,ZERO-Basis,KKW50,PJ
Summe,2054,102.58227134081926,ZERO-Basis,KKW50,PJ
Summe,2055,101.67407277105112,ZERO-Basis,KKW50,PJ
Summe,2056,100.84611475092655,ZERO-Basis,KKW50,PJ
Summe,2057,100.08803841654903,ZERO-Basis,KKW50,PJ
Summe,2058,99.38635932439445,ZERO-Basis,KKW50,PJ
Summe,2059,98.73353452933755,ZERO-Basis,KKW50,PJ
Summe,2060,98.12365221722399,ZERO-Basis,KKW50,PJ
Total Diesel,2000,46.094737910134924,ZERO-A,KKW50,PJ
Total Diesel,2001,45.7014856860026,ZERO-A,KKW50,PJ
Total Diesel,2002,47.41681103718522,ZERO-A,KKW50,PJ
Total Diesel,2003,49.51508378744963,ZERO-A,KKW50,PJ
Total Diesel,2004,53.33377613372162,ZERO-A,KKW50,PJ
Total Diesel,2005,58.779593148309196,ZERO-A,KKW50,PJ
Total Diesel,2006,63.94029429730076,ZERO-A,KKW50,PJ
Total Diesel,2007,68.25053327785858,ZERO-A,KKW50,PJ
Total Diesel,2008,75.76408999628865,ZERO-A,KKW50,PJ
Total Diesel,2009,78.05986362494417,ZERO-A,KKW50,PJ
Total Diesel,2010,82.72633237926135,ZERO-A,KKW50,PJ
Total Diesel,2011,86.33936746046872,ZERO-A,KKW50,PJ
Total Diesel,2012,92.18965375058366,ZERO-A,KKW50,PJ
Total Diesel,2013,96.50709226014541,ZERO-A,KKW50,PJ
Total Diesel,2014,99.8247225187949,ZERO-A,KKW50,PJ
Total Diesel,2015,104.02955187473226,ZERO-A,KKW50,PJ
Total Diesel,2016,106.48019517917925,ZERO-A,KKW50,PJ
Total Diesel,2017,108.08119796198767,ZERO-A,KKW50,PJ
Total Diesel,2018,111.02849663823032,ZERO-A,KKW50,PJ
Total Diesel,2019,111.49158466193686,ZERO-A,KKW50,PJ
Total Diesel,2020,110.95999376430368,ZERO-A,KKW50,PJ
Total Diesel,2021,111.70324019459657,ZERO-A,KKW50,PJ
Total Diesel,2022,111.9519429747439,ZERO-A,KKW50,PJ
Total Diesel,2023,111.73789990307034,ZERO-A,KKW50,PJ
Total Diesel,2024,111.09575078007738,ZERO-A,KKW50,PJ
Total Diesel,2025,110.04341676608647,ZERO-A,KKW50,PJ
Total Diesel,2026,108.23983413270464,ZERO-A,KKW50,PJ
Total Diesel,2027,106.06007185112692,ZERO-A,KKW50,PJ
Total Diesel,2028,103.447238005933,ZERO-A,KKW50,PJ
Total Diesel,2029,100.45388747544804,ZERO-A,KKW50,PJ
Total Diesel,2030,97.15482910894194,ZERO-A,KKW50,PJ
Total Diesel,2031,93.68538455929666,ZERO-A,KKW50,PJ
Total Diesel,2032,90.04607961263527,ZERO-A,KKW50,PJ
Total Diesel,2033,86.24680592391522,ZERO-A,KKW50,PJ
Total Diesel,2034,82.31493013512778,ZERO-A,KKW50,PJ
Total Diesel,2035,78.27653624696875,ZERO-A,KKW50,PJ
Total Diesel,2036,74.19099238286617,ZERO-A,KKW50,PJ
Total Diesel,2037,69.8930870408281,ZERO-A,KKW50,PJ
Total Diesel,2038,65.58533907835752,ZERO-A,KKW50,PJ
Total Diesel,2039,61.31522411140688,ZERO-A,KKW50,PJ
Total Diesel,2040,57.106211662972015,ZERO-A,KKW50,PJ
Total Diesel,2041,53.08768142785683,ZERO-A,KKW50,PJ
Total Diesel,2042,49.26632318048253,ZERO-A,KKW50,PJ
Total Diesel,2043,45.64151643677108,ZERO-A,KKW50,PJ
Total Diesel,2044,42.206634506439116,ZERO-A,KKW50,PJ
Total Diesel,2045,38.96102700004537,ZERO-A,KKW50,PJ
Total Diesel,2046,35.90312744393141,ZERO-A,KKW50,PJ
Total Diesel,2047,33.038616467499345,ZERO-A,KKW50,PJ
Total Diesel,2048,30.338786177311054,ZERO-A,KKW50,PJ
Total Diesel,2049,27.811505747829724,ZERO-A,KKW50,PJ
Total Diesel,2050,25.45378776921027,ZERO-A,KKW50,PJ
Total Diesel,2051,23.28973441141115,ZERO-A,KKW50,PJ
Total Diesel,2052,21.30974037592553,ZERO-A,KKW50,PJ
Total Diesel,2053,19.503188399701408,ZERO-A,KKW50,PJ
Total Diesel,2054,17.857419277093268,ZERO-A,KKW50,PJ
Total Diesel,2055,16.36012919462531,ZERO-A,KKW50,PJ
Total Diesel,2056,15.003837585279058,ZERO-A,KKW50,PJ
Total Diesel,2057,13.776306816496337,ZERO-A,KKW50,PJ
Total Diesel,2058,12.663836012905946,ZERO-A,KKW50,PJ
Total Diesel,2059,11.655864646782526,ZERO-A,KKW50,PJ
Total Diesel,2060,10.74133134974414,ZERO-A,KKW50,PJ
Diesel,2000,46.04555633806292,ZERO-A,KKW50,PJ
Diesel,2001,45.649870588291094,ZERO-A,KKW50,PJ
Diesel,2002,47.368283347766976,ZERO-A,KKW50,PJ
Diesel,2003,49.45048765344565,ZERO-A,KKW50,PJ
Diesel,2004,53.24037313840203,ZERO-A,KKW50,PJ
Diesel,2005,58.58346546073999,ZERO-A,KKW50,PJ
Diesel,2006,63.6668221982046,ZERO-A,KKW50,PJ
Diesel,2007,67.88836388545909,ZERO-A,KKW50,PJ
Diesel,2008,75.36534932509129,ZERO-A,KKW50,PJ
Diesel,2009,77.76944861004615,ZERO-A,KKW50,PJ
Diesel,2010,82.37533311398595,ZERO-A,KKW50,PJ
Diesel,2011,86.05100353779657,ZERO-A,KKW50,PJ
Diesel,2012,91.8550432733103,ZERO-A,KKW50,PJ
Diesel,2013,96.208467265875,ZERO-A,KKW50,PJ
Diesel,2014,99.25565478843306,ZERO-A,KKW50,PJ
Diesel,2015,102.72371450196106,ZERO-A,KKW50,PJ
Diesel,2016,104.07290275908186,ZERO-A,KKW50,PJ
Diesel,2017,104.05045456401456,ZERO-A,KKW50,PJ
Diesel,2018,105.36885305475133,ZERO-A,KKW50,PJ
Diesel,2019,105.5500569332494,ZERO-A,KKW50,PJ
Diesel,2020,105.7229299154715,ZERO-A,KKW50,PJ
Diesel,2021,107.84964333378257,ZERO-A,KKW50,PJ
Diesel,2022,108.4333351930972,ZERO-A,KKW50,PJ
Diesel,2023,108.52698378503904,ZERO-A,KKW50,PJ
Diesel,2024,108.16475041609496,ZERO-A,KKW50,PJ
Diesel,2025,107.36409487038163,ZERO-A,KKW50,PJ
Diesel,2026,105.79353093110821,ZERO-A,KKW50,PJ
Diesel,2027,103.8099808149337,ZERO-A,KKW50,PJ
Diesel,2028,101.36730884286503,ZERO-A,KKW50,PJ
Diesel,2029,98.5187763727765,ZERO-A,KKW50,PJ
Diesel,2030,95.34071061451209,ZERO-A,KKW50,PJ
Diesel,2031,91.93776220291554,ZERO-A,KKW50,PJ
Diesel,2032,88.0912162619012,ZERO-A,KKW50,PJ
Diesel,2033,84.08442490610548,ZERO-A,KKW50,PJ
Diesel,2034,79.94518671748752,ZERO-A,KKW50,PJ
Diesel,2035,75.70005389867809,ZERO-A,KKW50,PJ
Diesel,2036,71.39882943685998,ZERO-A,KKW50,PJ
Diesel,2037,66.87602841502334,ZERO-A,KKW50,PJ
Diesel,2038,62.34362349428979,ZERO-A,KKW50,PJ
Diesel,2039,57.849523229886415,ZERO-A,KKW50,PJ
Diesel,2040,53.417338519107524,ZERO-A,KKW50,PJ
Diesel,2041,48.1060790680249,ZERO-A,KKW50,PJ
Diesel,2042,42.98911994761666,ZERO-A,KKW50,PJ
Diesel,2043,38.06471662247827,ZERO-A,KKW50,PJ
Diesel,2044,33.3252397345573,ZERO-A,KKW50,PJ
Diesel,2045,25.635495851257613,ZERO-A,KKW50,PJ
Diesel,2046,18.898771491764634,ZERO-A,KKW50,PJ
Diesel,2047,13.04320767038487,ZERO-A,KKW50,PJ
Diesel,2048,7.984900434394319,ZERO-A,KKW50,PJ
Diesel,2049,3.659871278783773,ZERO-A,KKW50,PJ
Diesel,2050,0.0,ZERO-A,KKW50,PJ
Diesel,2051,0.0,ZERO-A,KKW50,PJ
Diesel,2052,0.0,ZERO-A,KKW50,PJ
Diesel,2053,0.0,ZERO-A,KKW50,PJ
Diesel,2054,0.0,ZERO-A,KKW50,PJ
Diesel,2055,0.0,ZERO-A,KKW50,PJ
Diesel,2056,0.0,ZERO-A,KKW50,PJ
Diesel,2057,0.0,ZERO-A,KKW50,PJ
Diesel,2058,0.0,ZERO-A,KKW50,PJ
Diesel,2059,0.0,ZERO-A,KKW50,PJ
Diesel,2060,0.0,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2000,0.04918157207200184,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2001,0.05161509771150182,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2002,0.04852768941824599,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2003,0.06459613400398227,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2004,0.09340299531959088,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2005,0.1961276875692064,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2006,0.2734720990961616,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2007,0.36216939239949164,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2008,0.3987406711973645,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2009,0.2904150148980159,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2010,0.35099926527540526,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2011,0.28836392267214694,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2012,0.3346104772733527,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2013,0.298624994270412,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2014,0.5690677303618307,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2015,1.305837372771208,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2016,2.4072924200973866,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2017,4.030743397973112,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2018,5.659643583478997,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2019,5.941527728687456,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2020,5.23706384883218,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2021,3.853596860814004,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2022,3.518607781646712,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2023,3.210916118031305,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2024,2.9310003639824145,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2025,2.679321895704837,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2026,2.446303201596439,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2027,2.2500910361932314,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2028,2.07992916306797,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2029,1.9351111026715462,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2030,1.8141184944298498,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2031,1.7476223563811226,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2032,1.9548633507340742,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2033,2.162381017809741,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2034,2.369743417640267,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2035,2.576482348290654,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2036,2.7921629460061808,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2037,3.01705862580477,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2038,3.241715584067728,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2039,3.4657008815204597,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2040,3.6888731438644884,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2041,3.992973205708491,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2042,4.2938890351104355,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2043,4.59258374263946,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2044,4.889852509459591,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2045,5.186904051900436,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2046,5.320496384050627,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2047,5.453238706234352,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2048,5.575534172418689,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2049,5.693998877549766,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2050,5.810004314463541,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2051,5.916236843115194,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2052,6.0222593393165536,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2053,6.130296194641459,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2054,6.243143198532915,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2055,6.3632031541204,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2056,6.363359764205735,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2057,6.353182707735365,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2058,6.333955274936542,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2059,6.306018791667888,ZERO-A,KKW50,PJ
Biogene Dieseltreibstoffe,2060,6.26967030583574,ZERO-A,KKW50,PJ
PtDiesel,2000,0.0,ZERO-A,KKW50,PJ
PtDiesel,2001,0.0,ZERO-A,KKW50,PJ
PtDiesel,2002,0.0,ZERO-A,KKW50,PJ
PtDiesel,2003,0.0,ZERO-A,KKW50,PJ
PtDiesel,2004,0.0,ZERO-A,KKW50,PJ
PtDiesel,2005,0.0,ZERO-A,KKW50,PJ
PtDiesel,2006,0.0,ZERO-A,KKW50,PJ
PtDiesel,2007,0.0,ZERO-A,KKW50,PJ
PtDiesel,2008,0.0,ZERO-A,KKW50,PJ
PtDiesel,2009,0.0,ZERO-A,KKW50,PJ
PtDiesel,2010,0.0,ZERO-A,KKW50,PJ
PtDiesel,2011,0.0,ZERO-A,KKW50,PJ
PtDiesel,2012,0.0,ZERO-A,KKW50,PJ
PtDiesel,2013,0.0,ZERO-A,KKW50,PJ
PtDiesel,2014,0.0,ZERO-A,KKW50,PJ
PtDiesel,2015,0.0,ZERO-A,KKW50,PJ
PtDiesel,2016,0.0,ZERO-A,KKW50,PJ
PtDiesel,2017,0.0,ZERO-A,KKW50,PJ
PtDiesel,2018,0.0,ZERO-A,KKW50,PJ
PtDiesel,2019,0.0,ZERO-A,KKW50,PJ
PtDiesel,2020,0.0,ZERO-A,KKW50,PJ
PtDiesel,2021,0.0,ZERO-A,KKW50,PJ
PtDiesel,2022,0.0,ZERO-A,KKW50,PJ
PtDiesel,2023,0.0,ZERO-A,KKW50,PJ
PtDiesel,2024,0.0,ZERO-A,KKW50,PJ
PtDiesel,2025,0.0,ZERO-A,KKW50,PJ
PtDiesel,2026,0.0,ZERO-A,KKW50,PJ
PtDiesel,2027,0.0,ZERO-A,KKW50,PJ
PtDiesel,2028,0.0,ZERO-A,KKW50,PJ
PtDiesel,2029,0.0,ZERO-A,KKW50,PJ
PtDiesel,2030,0.0,ZERO-A,KKW50,PJ
PtDiesel,2031,0.0,ZERO-A,KKW50,PJ
PtDiesel,2032,0.0,ZERO-A,KKW50,PJ
PtDiesel,2033,0.0,ZERO-A,KKW50,PJ
PtDiesel,2034,0.0,ZERO-A,KKW50,PJ
PtDiesel,2035,0.0,ZERO-A,KKW50,PJ
PtDiesel,2036,0.0,ZERO-A,KKW50,PJ
PtDiesel,2037,0.0,ZERO-A,KKW50,PJ
PtDiesel,2038,0.0,ZERO-A,KKW50,PJ
PtDiesel,2039,0.0,ZERO-A,KKW50,PJ
PtDiesel,2040,0.0,ZERO-A,KKW50,PJ
PtDiesel,2041,0.9886291541234434,ZERO-A,KKW50,PJ
PtDiesel,2042,1.9833141977554314,ZERO-A,KKW50,PJ
PtDiesel,2043,2.9842160716533437,ZERO-A,KKW50,PJ
PtDiesel,2044,3.9915422624222234,ZERO-A,KKW50,PJ
PtDiesel,2045,8.13862709688732,ZERO-A,KKW50,PJ
PtDiesel,2046,11.683859568116146,ZERO-A,KKW50,PJ
PtDiesel,2047,14.542170090880123,ZERO-A,KKW50,PJ
PtDiesel,2048,16.778351570498046,ZERO-A,KKW50,PJ
PtDiesel,2049,18.457635591496185,ZERO-A,KKW50,PJ
PtDiesel,2050,19.64378345474673,ZERO-A,KKW50,PJ
PtDiesel,2051,17.373497568295956,ZERO-A,KKW50,PJ
PtDiesel,2052,15.287481036608975,ZERO-A,KKW50,PJ
PtDiesel,2053,13.372892205059948,ZERO-A,KKW50,PJ
PtDiesel,2054,11.614276078560351,ZERO-A,KKW50,PJ
PtDiesel,2055,9.996926040504908,ZERO-A,KKW50,PJ
PtDiesel,2056,8.640477821073324,ZERO-A,KKW50,PJ
PtDiesel,2057,7.423124108760971,ZERO-A,KKW50,PJ
PtDiesel,2058,6.329880737969405,ZERO-A,KKW50,PJ
PtDiesel,2059,5.349845855114639,ZERO-A,KKW50,PJ
PtDiesel,2060,4.471661043908401,ZERO-A,KKW50,PJ
Total Benzin,2000,146.74154178588324,ZERO-A,KKW50,PJ
Total Benzin,2001,150.04839564870525,ZERO-A,KKW50,PJ
Total Benzin,2002,146.72756924439756,ZERO-A,KKW50,PJ
Total Benzin,2003,144.2679048021638,ZERO-A,KKW50,PJ
Total Benzin,2004,141.10376435100574,ZERO-A,KKW50,PJ
Total Benzin,2005,136.22858507237726,ZERO-A,KKW50,PJ
Total Benzin,2006,131.08844830564956,ZERO-A,KKW50,PJ
Total Benzin,2007,127.13784986465508,ZERO-A,KKW50,PJ
Total Benzin,2008,124.92514009485697,ZERO-A,KKW50,PJ
Total Benzin,2009,121.93017097588677,ZERO-A,KKW50,PJ
Total Benzin,2010,118.96985936870777,ZERO-A,KKW50,PJ
Total Benzin,2011,115.60335360205013,ZERO-A,KKW50,PJ
Total Benzin,2012,111.22757393037598,ZERO-A,KKW50,PJ
Total Benzin,2013,105.0772480380306,ZERO-A,KKW50,PJ
Total Benzin,2014,101.11051653415673,ZERO-A,KKW50,PJ
Total Benzin,2015,96.64997679415842,ZERO-A,KKW50,PJ
Total Benzin,2016,93.96082913370158,ZERO-A,KKW50,PJ
Total Benzin,2017,91.04177113345492,ZERO-A,KKW50,PJ
Total Benzin,2018,89.7326725636153,ZERO-A,KKW50,PJ
Total Benzin,2019,89.0966527853245,ZERO-A,KKW50,PJ
Total Benzin,2020,82.76451105287843,ZERO-A,KKW50,PJ
Total Benzin,2021,80.54986831261513,ZERO-A,KKW50,PJ
Total Benzin,2022,78.17684232070195,ZERO-A,KKW50,PJ
Total Benzin,2023,75.73894358169045,ZERO-A,KKW50,PJ
Total Benzin,2024,73.24363145185387,ZERO-A,KKW50,PJ
Total Benzin,2025,70.69847059834774,ZERO-A,KKW50,PJ
Total Benzin,2026,68.349740877028,ZERO-A,KKW50,PJ
Total Benzin,2027,65.73314300902669,ZERO-A,KKW50,PJ
Total Benzin,2028,63.119710812738894,ZERO-A,KKW50,PJ
Total Benzin,2029,60.51652150498963,ZERO-A,KKW50,PJ
Total Benzin,2030,57.94126948031603,ZERO-A,KKW50,PJ
Total Benzin,2031,55.384771017105926,ZERO-A,KKW50,PJ
Total Benzin,2032,52.81212914828008,ZERO-A,KKW50,PJ
